PRT_ID;AREA;INT_SQFT;DIST_MAINROAD;N_BEDROOM;N_BATHROOM;N_ROOM;SALE_COND;PARK_FACIL;DATE_BUILD;BUILDTYPE;UTILITY_AVAIL;STREET;MZZONE;QS_ROOMS;QS_BATHROOM;QS_BEDROOM;QS_OVERALL
P03981;KK Nagar;2197;14;3;2;5;Normal Sale;Yes;03/12/2002;House;NoSewr ;Gravel;RL;3.8;3.2;3.9;3.66
P00413;Chrompet;966;2;1;1;3;Normal Sale;No;05/05/2009;House;AllPub;Gravel;RL;4.4;3.6;3.2;3.72
P04893;T Nagar;1779;44;1;1;4;Family;No;14/06/1990;Others;ELO;No Access;RM;4.1;3.8;3.1;3.575
P06661;Anna Nagar;1716;13;1;1;4;PartiaLl;No;04/07/1997;Others;NoSewr ;No Access;RL;3.6;2.6;2.6;2.95
P09736;Velachery;1838;88;3;2;5;AbNormal;No;26/10/1961;House;NoSeWa;Paved;RM;2.4;2.6;4.7;3.18
P05232;Karapakkam;705;158;1;1;2;AbNormal;Yes;15/04/1968;House;NoSeWa;Paved;A;3.5;4;4.9;4.21
P01516;Chrompet;1125;191;1;1;3;Family;No;29/03/2003;Commercial;AllPub;Paved;RL;2.9;4.2;2.1;3.18
P04434;Adyar;698;140;1;1;2;Family;No;04/09/1994;Commercial;NoSewr ;Gravel;RH;3.9;3.5;2.9;3.32
P07376;T Nagar;1853;158;2;1;5;Family;Yes;07/12/1996;House;NoSeWa;No Access;RM;2.7;2;4.2;3.2
P08407;Chrompet;714;30;1;1;2;Partial;Yes;13/01/1998;House;NoSewr ;No Access;RH;3.3;3.8;3.2;3.47
P06962;Adyar;927;29;1;1;3;AbNormal;Yes;09/04/1991;Commercial;ELO;Gravel;A;4.8;2.8;3.1;3.55
P01683;Karapakkam;1072;67;1;1;3;Family;Yes;07/03/1972;House;ELO;No Access;RL;4.7;3;2.7;3.39
P05460;KK Nagar;2215;162;3;2;5;Family;No;22/02/2004;Commercial;AllPub;Gravel;RL;4.8;3.3;3;3.63
P00679;Chrompet;878;165;1;1;3;Family;No;31/10/1977;Others;NoSewr ;Gravel;RM;4.5;2.8;5;3.97
P09821;Velachery;1632;22;2;1;4;Family;Yes;01/05/1992;Others;AllPub;Gravel;C;4.8;4.2;3;3.99
P00813;T Nagar;1977;52;2;1;5;Normal Sale;Yes;15/07/1981;House;ELO;Paved;RL;3.4;5;4.9;4.475
P03520;Karapakkam;1009;55;1;1;3;AbNormal;Yes;22/03/1962;Others;NoSewr ;Gravel;I;2;4;2.8;2.92
P02350;Karapakkam;1273;4;1;1;3;Normal Sale;Yes;22/10/1997;House;NoSewr ;Gravel;A;2.3;2;3.1;2.53
P07496;Chrompet;1280;180;2;1;4;Partial;Yes;29/10/1982;Commercial;NoSeWa;Paved;RM;2;3.7;4.6;3.46
P08787;Anna Nagar;1878;4;2;1;5;Partial;Yes;29/08/1967;Others;NoSeWa;No Access;RM;4.3;4.6;5;4.655
P05598;Chrompet;760;73;1;1;2;AbNormal;Yes;31/01/1994;Others;NoSeWa;No Access;RM;3.2;2.8;4.4;3.4
P03348;Karapakkam;1624;2;2;2;4;AdjLand;Yes;20/04/1969;House;ELO;Paved;RL;2.8;4.3;4.7;4.01
P08314;T Nagar;1527;10;1;1;4;AdjLand;Yes;26/02/1970;Commercial;NoSewr ;No Access;RM;4.8;3.1;2;3.115
P03109;Adyar;989;117;1;1;3;AdjLand;Yes;31/05/1986;Others;NoSewr ;Gravel;C;3.2;4.8;2.7;3.27
P00464;Chrompet;1078;29;1;1;3;Family;Yes;05/04/1986;Commercial;AllPub;No Access;RL;3.7;4.2;3.3;3.78
P03020;Karapakkam;525;21;1;1;2;AdjLand;No;15/06/2003;Others;NoSeWa;No Access;A;3.9;2.3;4.9;3.82
P06931;Velachery;1889;78;3;2;5;Normal Sale;Yes;20/04/1989;House;NoSewr ;Paved;A;3.9;4;4.6;4.16
P07621;Anna Nagar;1655;199;1;1;4;Family;Yes;22/09/1994;Others;ELO;Paved;RM;2.8;3.7;3.8;3.425
P10017;Velachery;1900;4;3;2;5;Family;Yes;07/03/1958;Others;ELO;Gravel;C;3.9;4.4;3.6;4.04
P07102;Chrompet;834;10;1;1;3;AbNormal;No;02/03/1988;Others;NoSeWa;No Access;RL;2.9;2.4;2;2.43
P05082;Karapakkam;1595;131;2;2;4;Normal Sale;Yes;13/05/1969;Others;NoSeWa;No Access;RM;4.7;4.3;3.7;4.18
P01124;Chrompet;1212;43;2;1;4;Normal Sale;No;16/12/1984;Commercial;NoSewr ;No Access;RH;2.7;4.6;5;4.15
P06583;T Nagar;1881;131;2;1;5;AbNormal;No;29/07/1974;House;NoSewr ;Paved;RM;4.3;3;3.6;3.66
P09680;Velachery;1538;157;2;1;4;Family;No;17/03/1972;House;NoSeWa;Paved;C;3.9;4.7;3.6;4.17
P03557;Karapakkam;790;73;1;1;2;AbNormal;Yes;13/03/1961;House;ELO;Paved;RM;2.8;3.4;3;3.06
P04743;Velachery;1517;40;2;1;4;Family;No;08/07/1999;Commercial;ELO;Paved;C;4;4.6;2.9;3.94
P01963;Karapakkam;1261;112;1;1;3;Partial;No;11/01/1993;Commercial;NoSeWa;Paved;RH;3.5;3.7;4;3.76
P01603;KK Nagar;1963;95;3;2;5;AbNormal;No;13/03/2004;Commercial;AllPub;Gravel;RM;2.8;4.7;4.4;4.01
P02775;Karapakkam;698;110;1;1;2;Normal Sale;Yes;10/08/1966;House;ELO;No Access;A;3.4;2.6;4.1;3.44
P03720;Karapakkam;1124;112;1;1;3;Family;No;04/02/1965;House;NoSewr ;Paved;RM;4.9;2.8;2;3.11
P06708;KK Nagar;1606;178;2;1;4;AdjLand;No;22/06/1999;House;NoSeWa;Gravel;RH;2.1;2.1;3.5;2.66
P06002;Karapakkam;1062;116;1;1;3;Family;No;19/11/1980;Commercial;AllPub;Gravel;I;4.9;3.6;2.2;3.43
P01096;Anna Nagar;1780;30;1;1;4;Normal Sale;Yes;10/01/1969;House;NoSewr ;No Access;RH;4.2;2.8;3.8;3.69
P05425;Karapakkam;1037;130;1;1;3;AbNormal;Yes;10/03/1960;Commercial;AllPub;Gravel;A;4.4;3;2.4;3.18
P00099;T Nagar;1884;77;2;1;5;AbNormal;Yes;15/12/2003;Commercial;ELO;No Access;RH;4;2.2;3.3;3.235
P07582;Chrompet;1041;132;1;1;3;Normal Sale;Yes;06/10/1975;Commercial;AllPub;Gravel;RL;4.8;5;2.8;4.28
P07555;Adyar;1027;14;1;1;3;AbNormal;Yes;06/10/2000;Commercial;AllPub;No Access;A;2.9;3.2;3.8;3.41
P07914;Anna Nagar;1986;21;2;1;5;AdjLand;No;07/07/1965;House;ELO;No Access;RH;4.4;3.6;4.5;4.24
P02956;Karapakkam;1098;41;1;1;3;AbNormal;Yes;29/06/1987;House;ELO;Gravel;C;3.8;2;4.6;3.58
P00981;T Nagar;1536;6;1;1;4;Family;No;25/03/1992;House;NoSewr ;No Access;RM;2.1;4.2;3.9;3.435
P03271;KK Nagar;1392;74;2;1;4;Family;No;24/04/2003;Commercial;NoSeWa;Paved;RL;2.9;2.9;4;3.34
P02303;Karapakkam;1505;7;2;2;4;AdjLand;No;30/10/1996;House;NoSewr ;No Access;RM;3.8;3.3;2.6;3.17
P02192;KK Nagar;1404;10;2;1;4;AbNormal;No;21/11/1997;House;NoSewr ;Paved;RL;3.3;3.2;2.4;2.91
P04923;T Nagar;1723;24;1;1;4;AdjLand;Yes;13/06/1971;Commercial;AllPub;No Access;RL;4.7;2.5;4.4;4.015
P05852;Karapakkam;1391;115;2;2;4;Partial;Yes;17/12/1983;House;NoSewr ;Paved;C;4.5;2.8;2.5;3.19
P08237;KK Nagar;2203;180;3;2;5;Normal Sale;Yes;19/03/1986;Commercial;AllPub;Paved;RL;3.4;2.1;3.9;3.21
P05210;T Nagar;1808;123;2;1;5;AdjLand;No;15/04/1990;Commercial;NoSewr ;No Access;RM;2.1;3.6;3.3;3.015
P01699;Chrompet;953;18;1;1;3;Partial;Yes;01/03/1991;House;NoSeWa;No Access;RL;3.6;4.3;4.5;4.15
P07254;Chrompet;1283;126;2;1;4;Normal Sale;No;15/01/1973;Commercial;NoSeWa;No Access;RH;3.3;2.2;2.4;2.59
P03646;KK Nagar;1966;111;3;2;5;Normal Sale;Yes;14/02/1991;Others;NoSeWa;Gravel;RL;3.2;2.6;4.6;3.58
P08797;Chrompet;809;37;1;1;3;AbNormal;No;21/08/1978;House;AllPub;Paved;RL;2.4;4.7;2.4;3.32
P03556;Karapakkam;1570;118;2;2;4;Partial;Yes;10/03/1977;House;ELO;No Access;RL;2.4;3.8;4.8;3.78
P02933;Karapakkam;636;35;1;1;2;AbNormal;No;02/07/1984;Others;AllPub;No Access;RH;2.4;4.3;3;3.21
P06329;Chrompet;905;144;1;1;3;Family;No;20/09/1976;Others;ELO;Gravel;RH;3.8;3.5;4;3.74
P03181;Karapakkam;1297;0;1;1;3;Normal Sale;Yes;12/05/2001;Other;AllPub;No Access;C;3.1;3.2;3;3.09
P00755;T Nagar;1806;138;2;1;5;Family;No;27/08/1978;House;NoSeWa;Paved;RH;4.1;5;3;3.83
P06035;Karapakkam;1243;51;1;1;3;AbNormal;Yes;11/11/1985;Commercial;NoSewr ;No Access;I;4;3.2;3.5;3.56
P01798;Karapakkam;923;129;1;1;3;AdjLand;Yes;08/02/2002;Others;ELO;No Access;RH;3;2.5;4.6;3.49
P07706;KK Nagar;1344;89;2;1;4;AbNormal;No;30/08/2000;Commercial;AllPub;Paved;RM;4.6;4;5;4.58
P02631;Karapakkam;701;78;1;1;2;AbNormal;No;09/09/1969;Commercial;NoSeWa;No Access;I;4.4;2.8;2.1;3
P01670;Velachery;1969;93;3;2;5;AbNormal;No;06/03/1987;Others;AllPub;Gravel;I;2.5;4.6;4;3.9
P04025;Chrompet;1041;198;1;1;3;Family;Yes;03/12/1970;Commercial;NoSewr ;Gravel;RM;3.5;3.3;3.9;3.54
P01946;KK Nagar;2088;170;3;2;5;Normal Sale;No;16/01/1985;House;AllPub;Gravel;RL;4.7;2.1;4.4;3.8
P01541;Karapakkam;1256;67;1;1;3;Partial;No;26/03/1992;Others;ELO;Paved;C;2.5;5;3.3;3.57
P03678;KK Nagar;1916;193;3;2;5;Family;No;08/02/1988;Others;AllPub;Gravel;RH;2.8;3.5;4.5;3.69
P06886;Chrompet;1034;85;1;1;3;Normal Sale;No;02/05/1995;House;AllPub;Paved;RM;2.2;4.9;2.4;3.34
P05859;Karapakkam;1053;124;1;1;3;Family;No;15/12/1985;Commercial;NoSeWa;Paved;RL;4.6;3.2;2.8;3.46
P09673;Velachery;2000;130;3;2;5;AdjLand;No;01/04/1960;Commercial;NoSeWa;Paved;I;4.4;4.7;2.4;3.94
P03939;Chrompet;816;117;1;1;3;AbNormal;Yes;12/12/1995;Others;NoSeWa;No Access;RH;3.1;2;3.7;2.84
P06239;Karapakkam;806;54;1;1;2;Partial;Yes;13/10/1959;Commercial;AllPub;No Access;A;4.9;2.4;2.3;
P03549;Chrompet;809;56;1;1;3;AbNormal;No;13/03/1975;House;NoSewr ;Paved;RH;4;2.9;4;3.56
P04565;T Nagar;1515;24;1;1;4;Normal Sale;Yes;10/08/2000;Commercial;AllPub;Gravel;RM;4;2.6;3.3;3.335
P08621;T Nagar;1919;50;2;1;5;AbNormal;Yes;28/10/1973;Commercial;NoSeWa;No Access;RH;3.8;4.1;4;3.965
P01772;Velachery;1897;90;3;2;5;Partial;No;21/02/1966;House;ELO;Gravel;C;4.5;3.2;2.5;3.32
P00332;Chrompet;870;131;1;1;3;Partial;Yes;03/07/1993;Others;ELO;Gravel;RL;4.2;3;3.2;3.42
P09065;Anna Nagar;1666;140;1;1;4;Partial;Yes;01/05/1979;Others;NoSeWa;Gravel;RH;2;4.7;3;3.075
P02976;KK Nagar;1790;13;3;2;5;Partial;No;23/06/1997;Commercial;NoSewr ;Gravel;RL;3.8;5;2.2;3.52
P06759;Chrompet;929;61;1;1;3;Partial;Yes;13/06/1971;House;NoSeWa;Gravel;RM;3.2;2.8;2;2.68
P01788;Karapakkam;997;51;1;1;3;Partial;Yes;16/02/1979;House;ELO;Paved;RL;2.6;2.6;4.4;3.32
P07405;KK Nagar;2371;72;4;2;6;Normal Sale;No;30/11/1978;House;NoSeWa;Paved;RH;4.4;3.4;2;3.14
P08131;KK Nagar;2483;87;4;2;6;AdjLand;Yes;16/04/2000;House;NoSewr ;Paved;RM;4.1;3;2.9;3.29
P09917;Velachery;1967;142;3;2;5;AbNormal;No;26/10/1971;House;AllPub;Paved;RM;2.8;4.9;2.2;3.57
P06857;Anna Nagar;1889;160;2;1;5;Partial;Yes;16/05/1964;House;ELO;Gravel;RM;3.5;2.4;2.4;2.785
P06201;Karapakkam;1275;149;1;1;3;AdjLand;No;17/10/1966;Commercial;NoSewr ;Paved;A;3.1;3.9;3.6;3.54
P07264;Velachery;1627;103;2;1;4;Normal Sale;Yes;06/01/2004;Others;ELO;No Access;RL;2.7;3.4;3.9;3.38
P03362;Karapakkam;1579;118;2;2;4;Family;No;19/04/1965;Commercial;AllPub;Paved;A;4;2.8;2.4;3
P06664;Chrompet;958;10;1;1;3;AdjLand;Yes;05/07/1989;Others;AllPub;Gravel;RL;4.8;4.1;3.5;4.13
P04427;Karapakkam;1080;48;1;1;3;Partial;No;06/09/1995;House;AllPub;No Access;RH;5;3.3;4.9;4.45
P07358;Chrompet;1269;0;2;1;4;Family;No;20/12/1969;Others;AllPub;No Access;RH;3.1;2;2.4;2.45
P07800;Adyar;1116;0;1;1;3;AbNormal;No;31/07/2000;House;AllPub;Gravel;C;3.9;3.1;4;3.79
P01961;KK Nagar;1429;194;2;1;4;Family;No;12/01/1993;Others;NoSewr ;Gravel;RH;3.3;2.7;3.3;3.12
P05160;Chrompet;952;136;1;1;3;Partial;Yes;23/04/1984;Commercial;NoSeWa;No Access;RL;2.2;3.6;5;3.6
P03208;Chrompet;1210;124;2;1;4;AbNormal;No;14/05/1972;House;AllPub;Gravel;RM;2.7;4.7;4.2;3.95
P08050;Adyar;1025;125;1;1;3;Partial;No;17/05/1983;Commercial;NoSeWa;Paved;I;2.5;2.5;2.7;2.6
P07101;Adyar;1246;44;2;2;4;AbNormal;Yes;01/03/1995;Commercial;NoSeWa;Paved;I;2.4;3;4;3.32
P02646;Karapakkam;1245;38;1;1;3;Partial;No;01/09/1989;Commercial;AllPub;Gravel;A;4.8;3.1;2.7;3.45
P06177;Karapakkam;627;187;1;1;2;Normal Sale;No;11/10/2003;House;NoSeWa;NoAccess;RM;3;3.1;3.7;3.31
P01564;Karapakkam;1017;194;1;1;3;AdjLand;Yes;19/03/2006;Commercial;AllPub;Gravel;C;3.2;2.2;3.8;3.14
P03128;Adyar;700;173;1;1;2;Family;No;26/05/1994;Others;AllPub;Gravel;A;3.2;2.1;2.7;2.73
P02141;Karapakkam;1352;171;2;2;4;AbNormal;Yes;11/12/1968;Commercial;NoSeWa;Gravel;I;3.8;4;4.2;
P02285;KK Nagar;2174;48;3;2;5;Family;Yes;05/11/1988;Others;AllPub;Paved;RM;2.9;2.1;2.3;2.42
P08121;KK Nagar;2157;133;3;2;5;Family;No;28/04/1978;Others;NoSewr ;Paved;RM;3;3.3;3.6;3.33
P09353;Velachery;1692;145;2;1;4;Partial;No;16/01/1972;Others;ELO;Paved;RH;2.6;2.4;4.3;3.02
P09466;Velachery;1649;121;2;1;4;Partial;Yes;29/11/1980;Commercial;NoSeWa;Gravel;A;5;3.8;2.9;3.83
P00861;Anna Nagar;1744;127;1;1;4;AbNormal;No;14/06/2000;Others;ELO;Gravel;RM;2.7;3;2.9;2.855
P04362;Anna Nagar;1952;163;2;1;5;AdjLand;Yes;19/09/1998;Commercial;AllPub;No Access;RH;4.6;2.5;4;3.835
P01895;KK Nagar;2287;137;4;2;6;AdjLand;No;22/01/2003;House;NoSewr ;Paved;RM;4.6;4.9;2.1;3.69
P06578;Karapakkam;954;90;1;1;3;Family;No;31/07/1969;Commercial;NoSeWa;Gravel;C;2.7;4.5;4;3.76
P09698;Velachery;1594;154;2;1;4;AbNormal;Yes;05/02/1996;Others;NoSewr ;Paved;I;3.5;2.9;3.3;3.17
P00364;Chrompet;871;47;1;1;3;AdjLand;No;16/06/1974;House;ELO;No Access;RM;2;3.1;2.7;2.65
P07935;Velachery;1856;22;3;2;5;AdjLand;Yes;22/06/1993;Others;ELO;Paved;I;2.9;3.7;3.1;3.32
P09987;Velachery;1939;196;3;2;5;Family;No;16/05/1988;Commercial;AllPub;No Access;I;2.8;4.6;3.1;3.7
P09827;Velachery;1718;1;2;1;4;Family;Yes;17/04/1979;House;NoSewr ;Paved;RM;4.6;3.7;3.1;3.75
P04821;Karapakkam;1059;110;1;1;3;Normal Sale;Yes;03/07/1977;House;AllPub;Paved;RL;3.9;3.7;4.9;4.24
P09870;Velachery;1506;65;2;1;4;AbNormal;Yes;16/01/1952;House;NoSeWa;Gravel;C;3.7;3.4;2;3.06
P09174;Adyar;944;97;1;1;3;AbNormal;No;15/03/1983;Others;AllPub;No Access;I;2.3;3.7;2.7;2.78
P01053;Anna Nagar;1857;28;2;1;5;Normal Sale;No;01/02/1978;Others;NoSeWa;Gravel;RH;3.6;4.4;4.5;4.16
P07122;T Nagar;1842;33;2;1;5;Normal Sale;No;22/02/1986;House;NoSeWa;Gravel;RL;2.7;4.8;3.6;3.63
P06318;Karapakkam;508;34;1;1;2;AbNormal;No;21/09/1983;Commercial;NoSeWa;Paved;RM;3.6;4.7;5;4.49
P07795;Velachery;1742;147;2;1;4;Partial;No;10/08/1966;Commercial;NoSeWa;Gravel;C;4.8;3.4;4.1;3.96
P02653;Adyar;1248;157;2;2;4;Normal Sale;No;01/09/1984;Others;AllPub;Paved;RM;3.3;4.7;2.2;3.03
P03183;Adyar;868;125;1;1;3;Partial;No;16/05/1983;Commercial;ELO;Paved;I;3.5;4.6;2.4;3.17
P03942;Anna Nagar;1600;170;1;1;4;AdjLand;No;17/12/1975;Commercial;NoSeWa;Paved;RL;3.2;2.5;4.3;3.465
P08221;Anna Nagar;1510;13;1;1;4;AdjLand;No;30/03/1967;Others;NoSeWa;Paved;RM;4.4;4.4;3.1;3.88
P00393;Chrompet;1262;189;2;1;4;AdjLand;No;25/05/1987;Others;NoSewr ;Paved;RM;4.2;3.7;2.4;3.46
P06401;Karapakkam;1040;107;1;1;3;Partial;Yes;03/09/1976;House;NoSewr ;No Access;A;4.2;4.2;4.2;4.2
P07443;Velachery;1770;96;2;1;4;AbNormal;No;19/11/1962;Commercial;NoSeWa;Paved;RL;4.9;4.1;4.8;4.51
P08735;Adyar;1243;119;2;2;4;AbNormal;No;07/09/2001;House;ELO;Paved;RL;4;2.7;3.2;3.34
P03289;Adyar;961;41;1;1;3;Partial;No;28/04/1975;Commercial;NoSewr ;Paved;C;2.5;2.8;2.6;2.61
P09616;Velachery;1879;145;3;2;5;AbNormal;Yes;12/07/1972;House;AllPub;No Access;RM;4.6;3.7;3.3;3.81
P04544;Karapakkam;775;29;1;1;2;Normal Sale;No;23/08/1961;House;NoSewr ;Paved;RH;4.2;3.6;3.6;3.78
P02174;KK Nagar;2060;159;3;2;5;AbNormal;No;01/12/1981;Commercial;NoSewr ;Paved;RL;3.1;3.6;4.5;3.81
P00422;Chrompet;1210;185;2;1;4;AdjLand;Yes;03/05/1988;House;ELO;Gravel;RM;2.8;4.3;4.9;4.03
P02386;Anna Nagar;1523;181;1;1;4;Family;Yes;22/10/1983;House;AllPub;No Access;RM;4.7;4.1;3;3.87
P00746;Chrompet;1118;77;1;1;3;AdjLand;No;30/08/1976;House;AllPub;Gravel;RH;4.8;4.4;3.4;4.22
P01417;Adyar;685;39;1;1;2;Normal Sale;Yes;23/05/2003;Others;AllPub;Gravel;A;4.1;2.5;3;3.23
P04512;Karapakkam;1201;104;1;1;3;Partial;No;25/08/1972;Others;AllPub;Gravel;RM;3.3;2.1;2;2.42
P07755;Chrompet;791;178;1;1;2;AbNormal;Yes;13/08/2003;Others;ELO;No Access;RM;3.6;2.7;2.5;2.91
P09908;Velachery;1578;193;2;1;4;AdjLand;Yes;11/11/1965;Commercial;ELO;Paved;RH;4.1;3;3.2;3.34
P01165;Chrompet;943;111;1;1;3;AdjLand;No;24/11/1995;Others;AllPub;No Access;RH;2.1;4.6;2;3.07
P07938;Chrompet;1165;184;1;1;3;Normal Sale;No;23/06/1985;Commercial;NoSewr ;No Access;RL;2.6;2.6;3.1;2.75
P04535;KK Nagar;2458;83;4;2;6;AdjLand;No;20/08/1982;Commercial;NoSewr ;Paved;RL;4.2;3.3;4.3;3.97
P06615;Velachery;1531;180;2;1;4;Normal Sale;Yes;27/07/1955;Commercial;NoSeWa;Gravel;RM;5;4.5;3.8;4.42
P05165;Karapakkam;895;42;1;1;3;Normal Sale;Yes;22/04/1986;Commercial;NoSewr ;Gravel;C;4.9;2;2.3;2.99
P08247;KK Nagar;2218;92;3;2;5;Family;No;15/03/1992;Commercial;NoSeWa;Gravel;RM;2.9;2.3;4.1;3.2
P09485;Chrompet;1217;140;2;1;4;AbNormal;No;25/11/1969;House;NoSewr ;Paved;RL;4.8;4;4.1;4.27
P07098;Chrompet;946;47;1;1;3;AbNormal;No;28/02/2002;Commercial;NoSewr ;Paved;RL;2.4;2.6;2.3;2.45
P00174;Anna Nagar;1832;46;2;1;5;Normal Sale;No;25/10/1993;Commercial;ELO;Gravel;RL;5;4.9;4.3;4.695
P09649;Velachery;1889;117;3;2;5;AbNormal;No;08/05/1970;House;NoSeWa;No Access;C;5;2.9;2.2;3.22
P07834;KK Nagar;1308;197;1;1;3;Partial;Yes;23/07/1993;Commercial;NoSeWa;Paved;RH;4.5;3.2;4;3.91
P09928;Velachery;1798;44;2;1;4;Family;Yes;17/09/1956;House;NoSewr ;No Access;RL;2.1;3.7;2.7;3
P07380;KK Nagar;1884;18;3;2;5;AbNormal;No;07/12/1995;House;NoSewr ;Gravel;RL;3.4;2;3.6;3.06
P06671;Velachery;1876;117;3;2;5;Partial;No;03/07/1994;House;NoSewr ;No Access;RL;3.9;2.6;3.3;3.14
P03611;Anna Nagar;1886;52;2;1;5;Partial;Yes;21/02/1993;Commercial;ELO;No Access;RH;3.9;3.4;3.6;3.655
P08766;Velachery;1938;178;3;2;5;AdjLand;No;08/09/1963;Commercial;AllPub;Paved;RM;2.3;4.6;2.1;3.28
P09702;Velachery;1645;96;2;1;4;Partial;No;03/02/1980;House;NoSeWa;No Access;RH;3.7;4.5;2.1;3.58
P01878;KK Nagar;2286;46;4;2;6;AdjLand;No;25/01/2002;Others;AllPub;Paved;RM;3.2;3.4;4.4;3.74
P00115;Chrompet;855;146;1;1;3;Partial;Yes;06/12/2007;Others;ELO;Gravel;RL;3.3;2;4.3;3.08
P05586;Karapakkam;591;8;1;1;2;Partial;No;31/01/2001;Others;AllPub;Gravel;RH;2.5;4.2;3.5;3.41
P00472;Anna Nagar;1846;62;2;1;5;AdjLand;No;28/03/1972;Commercial;NoSewr ;Paved;RL;3;4.7;2;3.025
P05772;Chrompet;709;129;1;1;2;AdjLand;Yes;03/01/1973;Others;ELO;Gravel;RM;4;3;4.7;3.81
P01212;Chrompet;946;190;1;1;3;AbNormal;Yes;25/10/1996;House;NoSeWa;Paved;RH;3.9;3.2;3.6;3.53
P08577;Chrompet;1159;108;1;1;3;Family;No;06/11/1989;Commercial;NoSeWa;No Access;RL;4.6;2.8;4.5;3.85
P07868;Adyar;632;32;1;1;2;AdjLand;Yes;14/07/1985;Others;NoSewr ;Paved;C;4.4;4.8;2.7;3.63
P05407;Chrompet;757;156;1;1;2;Partial;No;09/03/1978;House;NoSewr ;Paved;RH;3.6;2.5;3.4;3.1
P06254;Karapakkam;1370;178;2;2;4;AdjLand;Yes;02/10/1995;Others;NoSewr ;Paved;RH;3.6;2.6;5;3.86
P07366;KK Nagar;2158;118;3;2;5;Family;No;16/12/1979;House;NoSewr ;Paved;RH;3.5;4.5;2.2;3.28
P08335;Velachery;1803;108;3;2;5;Family;No;12/02/1994;Commercial;NoSewr ;Gravel;I;4.9;3.3;4.5;4.06
P01555;Karapakkam;1530;128;2;2;4;Family;No;21/03/2001;Commercial;NoSewr ;No Access;RM;3.4;2.5;3.8;3.29
P06453;Anna Nagar;1602;93;1;1;4;Normal Sale;Yes;23/08/1979;House;NoSeWa;Paved;RH;4.7;2.1;3.5;3.57
P02915;Karapakkam;640;100;1;1;2;AbNormal;Yes;02/07/1996;Commercial;AllPub;No Access;RH;4.7;3.7;5;4.52
P03844;KK Nagar;1927;174;3;2;5;AdjLand;Yes;02/01/2005;Others;NoSeWa;Gravel;RM;4.2;4.5;3.1;3.85
P06223;Karapakkam;519;13;1;1;2;Partial;Yes;08/10/1989;Commercial;NoSeWa;No Access;RL;4.9;2.3;3.9;3.72
P07836;T Nagar;1515;63;1;1;4;AbNormal;No;27/07/1975;Others;AllPub;No Access;RL;2.9;4.2;3.4;3.45
P00092;T Nagar;1749;4;1;1;4;Family;No;23/12/1997;House;NoSeWa;Paved;RH;3.9;3.5;4.4;4.025
P06071;Anna Nagar;1977;153;2;1;5;Partial;No;06/11/1976;House;NoSeWa;No Access;RH;3;2.5;2.6;2.715
P07258;KK Nagar;1666;175;2;1;4;AdjLand;No;13/01/1982;Others;NoSewr ;Paved;RL;2.7;2.9;4.3;3.4
P06050;Adyar;1122;178;1;1;3;Normal Sale;Yes;05/11/1996;Others;AllPub;No Access;C;4.2;2.9;4.6;4.14
P08264;Chrompet;1021;82;1;1;3;Partial;Yes;07/03/2004;Others;NoSewr ;No Access;RL;2;2.5;4.6;2.98
P01789;Velachery;1511;72;2;1;4;Family;No;16/02/1979;House;NoSewr ;Gravel;A;2.6;2.6;4.5;3.17
P05213;KK Nagar;1444;47;2;1;4;AbNormal;No;16/04/1987;Commercial;NoSeWa;Gravel;RH;4.9;3.7;4.8;4.5
P09807;Velachery;1574;30;2;1;4;AbNormal;Yes;12/06/1957;Commercial;AllPub;Paved;RH;2.2;2.4;3.8;2.77
P05783;Chrompet;1166;36;1;1;3;AdjLand;No;27/12/1995;Commercial;AllPub;Gravel;RM;4.2;2.3;3.4;3.2
P09671;Velachery;1817;187;3;2;5;Family;No;04/04/1953;House;NoSeWa;No Access;RL;2.8;3.9;4.1;3.69
P08771;Anna Nagar;1796;120;1;1;4;AdjLand;No;02/09/1981;Others;NoSeWa;Gravel;RH;4.9;2.2;4.3;3.985
P06330;Karapakkam;835;115;1;1;2;AbNormal;Yes;22/09/1966;Others;NoSeWa;No Access;RL;3.5;4.4;3.7;3.85
P03698;KK Nagar;2207;39;3;2;5;Family;No;05/02/1986;House;NoSeWa;Gravel;RH;2.8;3.2;3.2;3.08
P05386;Karapakkam;651;139;1;1;2;AbNormal;Yes;13/03/1978;House;NoSewr ;Paved;RL;3.6;4;4.5;4.08
P03693;Adyar;693;80;1;1;2;AdjLand;Yes;07/02/1977;House;ELO;Gravel;C;3;3.3;4.6;3.86
P04422;Karapakkam;585;101;1;1;2;AdjLand;Yes;07/09/1995;House;NoSeWa;No Access;A;4.8;4.2;2.8;3.82
P02448;Karapakkam;516;186;1;1;2;Partial;No;10/10/1978;Commercial;NoSewr ;No Access;A;2.8;5;5;4.34
P03207;Adyar;897;168;1;1;3;AbNormal;No;08/05/1996;Others;NoSeWa;Gravel;RM;4.7;3.2;3.2;3.65
P00339;Chrompet;950;157;1;1;3;AdjLand;No;29/06/1999;House;ELO;No Access;RM;3.7;3.9;2.2;3.33
P03914;Karapakkam;1272;181;1;1;3;Normal Sale;No;24/12/1973;Commercial;AllPub;Gravel;RH;2.4;3.5;2.2;2.65
P00707;Chrompet;851;7;1;1;3;Family;Yes;04/10/2005;Commercial;NoSewr ;Paved;RM;5;3.1;2.7;3.55
