PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P08405,Chrompet,775,12-01-2008,127,1.0,1.0,2,Normal Sale,No,17-01-1988,Others,NoSewr ,Paved,RL,4.0,4.1,4.6,4.22,193169,100448,7726750
P07910,KK Nagar,1373,27-06-2008,61,2.0,1.0,4,Normal Sale,Yes,29-06-2001,House,AllPub,Paved,RL,4.7,2.6,3.5,3.59,400797,78204,9775540
P04433,Anna Nagar,1602,01-09-2010,51,1.0,1.0,4,Normal Sale,Yes,10-09-1974,House,ELO,Gravel,RL,2.1,2.1,2.4,2.22,358420,135953,12359320
P06944,KK Nagar,1629,13-04-2009,113,2.0,1.0,4,Family,No,20-04-1981,Commercial,AllPub,Paved,RM,4.3,4.9,4.3,4.48,510947,127737,14192960
P00899,Chrompet,1092,13-05-2013,89,1.0,1.0,3,Normal Sale,No,14-05-2009,Others,AllPub,No Access,RH,2.4,2.4,2.0,2.28,246391,57491,8213040
P08316,Adyar,1067,16-02-2008,55,1.0,1.0,3,Partial,Yes,22-02-1981,House,ELO,No Access,RH,2.4,3.8,3.5,3.23,270654,63683,7960405
P04804,Karapakkam,1161,27-06-2010,19,1.0,1.0,3,Partial,Yes,03-07-1985,Others,ELO,Gravel,RM,5.0,3.1,3.1,3.67,304875,147818,9238625
P02395,KK Nagar,1422,13-10-2011,113,2.0,1.0,4,Family,Yes,17-10-1992,Commercial,NoSeWa,Paved,RM,4.0,4.0,4.6,4.24,683088,153346,13940580
P08507,Velachery,1658,03-12-2007,48,2.0,1.0,4,AdjLand,Yes,05-12-1996,House,NoSeWa,Paved,RL,2.3,4.4,2.9,3.43,343391,118041,10730970
P06720,T Nagar,1707,15-06-2009,36,1.0,1.0,4,Family,No,25-06-1971,Others,ELO,Paved,RM,3.9,4.8,4.0,4.17,352546,235031,13057270
P07005,Velachery,1673,27-03-2009,125,2.0,1.0,4,Normal Sale,Yes,06-04-1969,Others,AllPub,Gravel,RH,3.5,4.9,2.0,3.68,433898,141017,10847450
P09863,Velachery,1941,20-01-2005,85,3.0,2.0,5,AbNormal,Yes,22-01-1997,House,ELO,No Access,RH,2.0,2.8,5.0,3.26,343222,90853,10094760
P03589,Chrompet,1071,21-02-2011,125,1.0,1.0,3,Normal Sale,Yes,26-02-1992,House,AllPub,Paved,RM,4.7,3.9,2.9,3.84,337361,81784,10223050
P05424,Karapakkam,1525,26-02-2010,27,2.0,2.0,4,AdjLand,Yes,28-02-2003,Commercial,AllPub,Paved,I,4.5,2.8,3.2,3.47,372608,248405,12420250
P00610,Anna Nagar,1949,29-11-2013,51,2.0,1.0,5,Family,No,04-12-1994,Commercial,AllPub,Gravel,RH,5.0,2.3,4.4,4.085,655350,211403,21140330
P03815,Karapakkam,1009,06-01-2011,148,1.0,1.0,3,Normal Sale,Yes,18-01-1962,House,NoSeWa,Gravel,A,4.9,3.3,2.7,3.54,237251,68539,5272250
P06141,KK Nagar,1984,14-10-2009,6,3.0,2.0,5,AbNormal,Yes,18-10-1994,Others,AllPub,Gravel,RM,2.8,4.3,3.3,3.45,600245,160065,13338780
P04467,Karapakkam,732,25-08-2010,56,1.0,1.0,2,AdjLand,No,06-09-1960,Others,ELO,Paved,C,4.4,2.6,2.4,3.06,139090,95376,3974000
P06592,Adyar,866,18-07-2009,177,1.0,1.0,3,Family,Yes,25-07-1980,Others,ELO,Paved,A,2.8,4.7,4.6,4.08,206669,86668,6666735
P09882,Velachery,1901,16-12-2004,180,3.0,2.0,5,AbNormal,Yes,25-12-1968,Commercial,NoSewr ,Gravel,RM,4.8,2.8,3.7,3.57,529723,317834,17657420
P02279,Karapakkam,1226,31-10-2011,168,1.0,1.0,3,AbNormal,No,02-11-2001,House,NoSewr ,Paved,A,4.7,3.3,3.7,3.88,183618,127513,5100500
P06606,KK Nagar,2244,16-07-2009,98,4.0,2.0,6,AdjLand,No,21-07-1988,Others,NoSewr ,Paved,RL,4.1,3.5,4.2,3.96,593093,160629,12356100
P07703,Chrompet,1029,28-08-2008,178,1.0,1.0,3,Normal Sale,Yes,05-09-1979,Commercial,ELO,Gravel,RL,3.8,4.0,3.5,3.79,361156,214018,13376150
P05027,Karapakkam,1671,14-05-2010,81,2.0,2.0,4,Normal Sale,No,24-05-1968,House,NoSewr ,Paved,I,2.9,3.1,2.3,2.72,301092,82116,6843000
P03048,Karapakkam,529,06-06-2011,6,1.0,1.0,2,AbNormal,Yes,16-06-1970,Others,ELO,Gravel,A,2.6,2.6,3.5,2.96,187588,33349,4168625
P01508,KK Nagar,1707,28-03-2012,101,2.0,1.0,4,Partial,Yes,02-04-1994,Others,NoSeWa,Paved,RM,2.4,4.1,2.2,2.83,369201,156631,11187900
P05797,Karapakkam,737,20-12-2009,32,1.0,1.0,2,Partial,No,29-12-1975,House,NoSewr ,Gravel,RL,3.2,3.0,3.8,3.38,295470,120600,6030000
P02920,Adyar,931,29-06-2011,195,1.0,1.0,3,Family,No,01-07-2003,Commercial,ELO,No Access,RH,3.4,3.4,2.5,2.95,382227,21235,10617420
P08014,Velachery,1820,20-05-2008,46,3.0,2.0,5,AdjLand,No,31-05-1967,Others,ELO,Paved,RM,4.0,4.1,4.6,4.23,346598,134167,11180570
P00200,T Nagar,1868,27-09-2014,160,2.0,1.0,5,AbNormal,No,04-10-1985,Others,NoSewr ,Gravel,RL,3.8,2.2,4.9,3.895,415671,143335,14333470
P03222,Velachery,1574,02-05-2011,111,2.0,1.0,4,Family,No,15-05-1957,Commercial,AllPub,No Access,RM,3.3,3.6,4.1,3.68,511420,236040,13113330
P01950,Karapakkam,1572,09-01-2012,152,2.0,2.0,4,AdjLand,Yes,21-01-1964,Others,NoSewr ,No Access,A,3.4,3.9,4.9,4.15,308867,147719,6714500
P01973,Karapakkam,1414,06-01-2012,43,2.0,2.0,4,AbNormal,Yes,11-01-1992,House,AllPub,Gravel,RL,4.0,3.5,2.4,3.21,332185,199311,9491000
P02611,Karapakkam,1449,02-09-2011,46,2.0,2.0,4,Family,No,06-09-1993,House,NoSewr ,No Access,C,4.7,2.7,2.0,3.02,213096,54640,5464000
P09973,Velachery,1841,12-06-2004,8,3.0,2.0,5,Normal Sale,Yes,20-06-1972,Commercial,NoSewr ,Paved,RL,2.1,4.3,3.3,3.45,571030,130521,16315140
P03310,Karapakkam,1502,15-04-2011,114,2.0,2.0,4,Normal Sale,Yes,22-04-1980,House,ELO,Gravel,RL,5.0,2.9,4.3,4.09,391787,233206,9328250
P04894,T Nagar,1618,09-06-2010,98,1.0,1.0,4,Family,Yes,16-06-1981,Others,NoSewr ,Paved,RH,4.0,3.2,2.4,3.08,454008,201781,12611320
P04690,Anna Nagar,1750,18-07-2010,124,1.0,1.0,4,Family,No,26-07-1976,House,NoSeWa,Gravel,RL,2.5,3.0,3.7,3.105,359917,59986,11997230
P03521,Karapakkam,1201,10-03-2011,34,1.0,1.0,3,Normal Sale,Yes,15-03-1989,Commercial,AllPub,Paved,C,2.3,4.7,2.8,3.22,342198,133077,9505500
P04259,Karapakkam,1239,04-10-2010,166,1.0,1.0,3,AdjLand,No,14-10-1970,House,ELO,No Access,I,2.1,4.5,3.5,3.38,216542,73941,5281500
P04204,Karapakkam,671,17-10-2010,22,1.0,1.0,2,Normal Sale,No,23-10-1987,Others,NoSeWa,Gravel,I,3.6,2.0,2.6,2.72,170655,77571,5171375
P08775,Anna Nagar,1911,24-08-2007,9,2.0,1.0,5,Family,No,01-09-1973,House,NoSeWa,No Access,RH,2.8,3.9,4.3,3.675,444845,155696,11121130
P02965,Karapakkam,927,21-06-2011,35,1.0,1.0,3,Family,No,27-06-1986,Commercial,NoSewr ,No Access,A,3.4,3.2,2.5,2.98,197566,62092,5644750
P02620,Karapakkam,523,01-09-2011,148,1.0,1.0,2,AbNormal,Yes,10-09-1973,House,AllPub,Gravel,RM,3.0,4.2,4.0,3.76,295600,118240,7390000
P01883,Velachery,1562,22-01-2012,110,2.0,1.0,4,AdjLand,Yes,29-01-1982,Others,NoSewr ,Gravel,A,4.6,4.7,2.1,3.9,311268,183099,9154950
P00058,Chrompet,863,08-01-2015,80,1.0,1.0,3,Family,No,16-01-1982,Commercial,NoSeWa,Paved,RL,4.3,3.9,3.3,3.84,304243,146876,10491150
P05060,Karapakkam,787,06-05-2010,115,1.0,1.0,2,Partial,No,12-05-1984,Commercial,AllPub,Gravel,I,4.6,4.2,3.2,3.92,246245,130365,7242500
P00400,Chrompet,795,14-05-2014,16,1.0,1.0,2,Family,Yes,18-05-1997,Commercial,NoSewr ,Gravel,RM,2.2,2.8,4.0,2.98,406341,209327,12313350
P05751,Karapakkam,596,29-12-2009,118,1.0,1.0,2,Normal Sale,No,03-01-1990,Commercial,ELO,Gravel,C,4.9,3.8,4.0,4.21,207576,138384,5766000
P07990,Chrompet,835,29-05-2008,165,1.0,1.0,3,Partial,No,04-06-1986,House,ELO,Paved,RH,3.6,2.6,4.6,3.5,193335,25778,6444500
P06230,Karapakkam,1208,01-10-2009,198,1.0,1.0,3,AbNormal,No,06-10-1988,Others,NoSeWa,Gravel,C,4.0,4.8,4.1,4.28,229599,51022,6377750
P00669,Anna Nagar,1887,29-10-2013,172,2.0,1.0,5,AbNormal,Yes,08-11-1975,Commercial,NoSeWa,Paved,RM,4.3,2.7,2.5,3.18,850799,349046,21815360
P09489,T Nagar,1697,13-11-2006,19,1.0,1.0,4,Normal Sale,Yes,15-11-1996,Others,NoSeWa,Paved,RL,4.4,2.2,3.6,3.49,550743,70608,14121610
P00135,Anna Nagar,1866,17-11-2014,177,2.0,1.0,5,AbNormal,Yes,20-11-2001,Commercial,NoSeWa,Paved,RM,4.1,3.0,3.3,3.505,775222,265791,22149210
P02623,T Nagar,1848,01-09-2011,11,2.0,1.0,5,Family,Yes,05-09-1992,House,NoSeWa,Gravel,RL,3.0,4.8,3.4,3.63,529009,83528,13921280
P00061,Chrompet,1224,05-01-2015,27,2.0,1.0,4,Family,No,11-01-1991,House,NoSewr ,Paved,RM,3.9,4.2,3.9,4.02,316760,67192,9598800
P01227,T Nagar,1924,12-10-2012,158,2.0,1.0,5,Normal Sale,No,14-10-2007,Others,ELO,Paved,RH,5.0,2.8,2.3,3.235,534646,246760,13708870
P00882,Chrompet,1232,27-05-2013,186,2.0,1.0,4,Normal Sale,No,01-06-1995,House,NoSewr ,No Access,RL,2.5,4.3,3.5,3.52,214703,120233,8588100
P00938,T Nagar,1618,19-04-2013,91,1.0,1.0,4,Partial,No,21-04-2004,Others,AllPub,Paved,RH,2.5,4.3,2.5,2.95,309884,119186,11918620
P00730,Chrompet,1061,04-09-2013,119,1.0,1.0,3,AbNormal,No,12-09-1980,Others,NoSeWa,No Access,RM,3.2,4.0,4.0,3.76,216508,112584,8660320
P05404,Adyar,951,02-03-2010,180,1.0,1.0,3,AdjLand,No,05-03-1999,Commercial,ELO,Gravel,C,3.3,3.5,3.3,3.34,435812,44699,11174665
P05125,KK Nagar,1945,26-04-2010,72,3.0,2.0,5,AbNormal,Yes,02-05-1987,House,NoSewr ,Gravel,RH,2.3,3.2,2.5,2.65,509220,108345,10834460
P06044,KK Nagar,2456,04-11-2009,53,4.0,2.0,6,AdjLand,Yes,07-11-1998,House,NoSeWa,Paved,RL,3.1,2.9,2.8,2.92,609732,103784,12973020
P05890,T Nagar,1851,04-12-2009,69,2.0,1.0,5,Partial,Yes,06-12-2001,Commercial,ELO,Gravel,RL,2.6,3.1,4.3,3.49,779777,303246,21660460
P06753,Chrompet,1098,05-06-2009,63,1.0,1.0,3,Normal Sale,Yes,06-06-2005,Commercial,NoSewr ,No Access,RL,2.3,3.8,4.3,3.5,388739,67024,13404800
P03239,KK Nagar,2097,29-04-2011,39,3.0,2.0,5,Family,No,04-05-1989,Others,AllPub,Paved,RH,2.3,2.5,3.4,2.8,437420,234713,10668780
P00697,Chrompet,1241,11-10-2013,156,2.0,1.0,4,Family,No,13-10-2006,Others,ELO,Paved,RM,2.1,4.0,4.3,3.52,334529,83632,10454020
P08628,T Nagar,1595,16-10-2007,136,1.0,1.0,4,Normal Sale,No,21-10-1985,Commercial,NoSeWa,Paved,RM,4.2,2.0,2.9,3.065,522861,354798,18673590
P01580,Anna Nagar,1858,15-03-2012,18,2.0,1.0,5,Normal Sale,Yes,20-03-1993,House,NoSewr ,Paved,RL,2.1,4.1,5.0,3.76,384148,137196,13719580
P08891,Velachery,1812,03-07-2007,39,3.0,2.0,5,Normal Sale,No,05-07-1996,House,NoSewr ,Gravel,RH,4.6,4.4,3.4,4.15,394123,70740,10105720
P08223,Adyar,1121,18-03-2008,186,1.0,1.0,3,AbNormal,No,24-03-1986,Others,NoSeWa,Paved,I,3.8,2.4,3.4,3.32,333373,83343,8334330
P04759,Karapakkam,1320,03-07-2010,133,1.0,1.0,3,AdjLand,Yes,10-07-1982,Others,NoSeWa,No Access,RH,3.4,2.4,2.0,2.54,310960,101062,7774000
P06253,Karapakkam,757,28-09-2009,123,1.0,1.0,2,Partial,Yes,07-10-1972,Commercial,AllPub,Paved,RM,3.3,3.4,3.6,3.45,445643,136421,9094750
P08589,Chrompet,1022,28-10-2007,170,1.0,1.0,3,AdjLand,Yes,01-11-1990,Commercial,NoSewr ,No Access,RM,2.8,4.5,3.8,,338504,81241,13540150
P09102,Adyar,1177,06-04-2007,48,1.0,1.0,3,AbNormal,Yes,15-04-1971,Others,NoSeWa,Paved,RL,3.3,2.9,2.3,2.72,410496,105255,10525540
P03031,Chrompet,898,11-06-2011,20,1.0,1.0,3,Normal Sale,No,14-06-1996,House,NoSewr ,Paved,RM,2.2,2.7,3.9,2.91,219119,143270,8427650
P03014,Karapakkam,1301,14-06-2011,40,1.0,1.0,3,Normal Sale,No,22-06-1978,Others,AllPub,No Access,RH,3.7,4.1,3.7,3.82,308206,140703,6700125
P04672,Anna Nagar,1965,22-07-2010,122,2.0,1.0,5,Family,Yes,31-07-1975,Others,AllPub,No Access,RL,3.8,3.2,3.3,3.45,562035,172934,14411150
P06225,Karapakkam,1277,02-10-2009,190,1.0,1.0,3,Family,No,06-10-1992,Commercial,AllPub,Paved,RL,2.0,2.3,2.4,2.25,455273,84702,10587750
P08642,Chrompet,1204,11-10-2007,130,2.0,1.0,4,Partial,No,18-10-1976,Commercial,NoSewr ,Gravel,RL,3.9,3.2,4.4,3.77,451329,164120,13676650
P04501,Anna Nagar,1635,19-08-2010,118,1.0,1.0,4,AbNormal,No,23-08-1992,House,ELO,Paved,RM,4.6,4.5,2.8,3.855,339203,205945,12114410
P08251,KK Nagar,1464,09-03-2008,67,2.0,1.0,4,Partial,No,13-03-1995,Commercial,AllPub,Paved,RH,4.0,2.6,2.0,2.78,456367,96077,12009660
P08843,Chrompet,709,28-07-2007,156,1.0,1.0,2,Family,No,31-07-1993,House,NoSewr ,No Access,RL,4.2,3.8,5.0,4.28,199494,19306,6435300
P04048,Adyar,1238,17-11-2010,108,2.0,2.0,4,Normal Sale,No,24-11-1983,House,NoSeWa,Gravel,RM,4.3,2.4,4.3,3.92,329415,10626,10626305
P07118,KK Nagar,2259,17-02-2009,130,4.0,2.0,6,Partial,No,21-02-1993,Others,NoSewr ,Paved,RL,4.4,4.5,3.8,4.19,474972,225612,11874300
P04734,Anna Nagar,1589,08-07-2010,117,1.0,1.0,4,Normal Sale,Yes,12-07-1992,Commercial,AllPub,No Access,RL,4.7,3.5,2.7,3.6,691048,298831,18676960
P04833,Velachery,1996,22-06-2010,38,3.0,2.0,5,AbNormal,Yes,28-06-1984,House,NoSewr ,Gravel,RH,2.0,4.6,4.2,3.83,361850,203541,11307820
P03911,Karapakkam,820,16-12-2010,63,1.0,1.0,2,Family,Yes,17-12-2005,House,ELO,No Access,I,3.0,4.9,3.8,3.89,250045,76101,5435750
P00504,Chrompet,1082,17-02-2014,97,1.0,1.0,3,Partial,Yes,20-02-2002,Others,NoSewr ,Gravel,RL,2.1,2.5,4.5,2.98,260559,62534,10422340
P08814,Adyar,1201,09-08-2007,83,2.0,2.0,4,Partial,No,18-08-1971,Commercial,NoSeWa,Paved,RM,3.9,4.4,2.5,3.3,468704,213047,14203140
P02236,KK Nagar,2078,10-11-2011,150,3.0,2.0,5,AbNormal,Yes,11-11-2005,House,NoSeWa,Gravel,RL,2.2,4.9,4.5,3.93,400703,303563,12142520
P07156,KK Nagar,1997,06-02-2009,135,3.0,2.0,5,Family,Yes,09-02-1999,Others,AllPub,Paved,RM,4.9,4.0,2.4,3.63,488967,205881,12867540
P09505,Velachery,1944,03-11-2006,2,3.0,2.0,5,AbNormal,No,13-11-1965,House,AllPub,Paved,I,2.4,3.5,3.3,3.17,309294,132555,8836970
P05437,Velachery,1907,24-02-2010,16,3.0,2.0,5,AbNormal,No,26-02-2004,Commercial,AllPub,No Access,C,2.2,4.6,3.4,3.64,459971,250893,13938520
P00869,Anna Nagar,1739,07-06-2013,128,1.0,1.0,4,Partial,No,11-06-1998,Others,NoSeWa,Paved,RL,3.7,3.5,2.4,3.13,356719,242059,12739970
P00015,Chrompet,1057,11-02-2015,33,1.0,1.0,3,AbNormal,Yes,18-02-1986,House,AllPub,No Access,RH,3.3,3.2,4.7,3.68,235229,121670,8111350
P01893,Karapakkam,1255,20-01-2012,200,1.0,1.0,3,AbNormal,No,30-01-1972,Others,ELO,Gravel,C,3.9,4.3,2.4,3.42,276926,114382,6020125
P07145,KK Nagar,1505,08-02-2009,70,2.0,1.0,4,AdjLand,Yes,12-02-1993,Commercial,NoSeWa,Gravel,RL,3.6,2.8,3.6,3.36,708159,368833,14753320
P07135,Chrompet,816,11-02-2009,6,1.0,1.0,3,Normal Sale,Yes,20-02-1974,House,NoSeWa,No Access,RL,3.2,2.3,2.0,2.48,191751,44250,7375050
P00391,Anna Nagar,1539,20-05-2014,107,1.0,1.0,4,AdjLand,Yes,24-05-1996,Commercial,ELO,Paved,RH,3.1,3.8,2.4,2.995,709816,91002,18200410
P05690,Karapakkam,1107,11-01-2010,185,1.0,1.0,3,Normal Sale,Yes,21-01-1972,Commercial,NoSeWa,No Access,A,3.7,3.4,3.9,3.69,227866,132309,7350500
P03950,KK Nagar,1438,06-12-2010,27,2.0,1.0,4,Family,Yes,13-12-1983,Commercial,NoSeWa,Gravel,RL,3.2,3.9,4.7,4.01,495012,261256,13750340
P09952,Velachery,1568,15-07-2004,110,2.0,1.0,4,AdjLand,Yes,18-07-1993,Others,NoSewr ,Gravel,RM,2.6,4.7,3.9,3.94,471795,161404,12415670
P03142,Karapakkam,587,18-05-2011,171,1.0,1.0,2,Partial,Yes,25-05-1981,Others,NoSewr ,Gravel,C,2.4,4.5,4.2,3.75,243701,67407,5185125
P09862,Velachery,1760,23-01-2005,161,2.0,1.0,4,AdjLand,Yes,01-02-1971,Commercial,AllPub,Gravel,RL,2.0,4.1,3.6,3.43,498493,199397,16616430
P04244,Karapakkam,1621,07-10-2010,9,2.0,2.0,4,Normal Sale,No,16-10-1973,Others,NoSewr ,Paved,I,4.7,3.8,4.5,4.35,234984,151603,7580125
P07327,KK Nagar,1453,20-12-2008,125,2.0,1.0,4,Partial,Yes,24-12-1995,Others,NoSeWa,Gravel,RM,4.8,2.6,2.5,3.22,484172,198071,11003920
P05484,Karapakkam,1459,16-02-2010,126,2.0,2.0,4,Partial,Yes,29-02-1960,Commercial,AllPub,Paved,A,4.3,3.4,3.8,3.83,307376,134477,9605500
P07878,KK Nagar,1694,07-07-2008,72,2.0,1.0,4,Family,No,10-07-1997,Others,NoSeWa,Gravel,RL,4.0,2.0,3.9,3.36,353291,114300,10390900
P04762,Karapakkam,1207,03-07-2010,145,1.0,1.0,3,Family,No,11-07-1977,House,AllPub,No Access,RH,4.5,4.8,4.5,4.59,250415,119245,5962250
P08640,Velachery,1573,11-10-2007,4,2.0,1.0,4,Normal Sale,No,21-10-1966,Others,NoSewr ,Paved,I,3.5,3.4,2.4,3.13,246883,131671,8229420
P07105,Anna Nagar,1827,25-02-2009,134,2.0,1.0,5,AdjLand,No,08-03-1965,House,ELO,Gravel,RH,4.7,3.1,4.2,4.1,377713,134027,12184280
P06455,Karapakkam,675,14-08-2009,123,1.0,1.0,2,Family,No,19-08-1991,House,AllPub,Gravel,C,5.0,3.7,2.1,3.45,222816,97482,4642000
P08583,Chrompet,902,31-10-2007,120,1.0,1.0,3,AbNormal,No,01-11-2003,Others,NoSewr ,Paved,RL,4.4,5.0,2.8,4.16,276408,25913,8637740
P00694,Anna Nagar,1545,12-10-2013,45,1.0,1.0,4,AdjLand,Yes,18-10-1991,Commercial,NoSewr ,No Access,RM,3.4,4.2,2.4,3.2,570913,247396,19030440
P00388,Chrompet,1041,21-05-2014,35,1.0,1.0,3,Family,Yes,24-05-2002,Others,NoSeWa,Paved,RH,4.3,2.3,3.7,3.32,239142,91978,9197770
P03571,Karapakkam,1470,26-02-2011,99,2.0,2.0,4,AbNormal,No,04-03-1986,Others,NoSewr ,No Access,RH,3.1,3.0,3.1,3.07,302694,172968,7207000
P06158,Karapakkam,1403,11-10-2009,51,2.0,2.0,4,AbNormal,No,14-10-1998,Others,NoSewr ,Gravel,RM,4.9,3.5,2.3,3.44,463530,144853,9656875
P07347,Chrompet,1249,13-12-2008,100,2.0,1.0,4,Normal Sale,No,21-12-1977,Others,AllPub,Paved,RL,3.6,4.3,2.0,3.4,324502,59000,9833380
P04851,Velachery,1528,18-06-2010,180,2.0,1.0,4,Family,Yes,01-07-1958,House,NoSewr ,Paved,RH,3.9,3.2,3.3,3.41,311169,138297,8643590
P06324,Karapakkam,672,13-09-2009,141,1.0,1.0,2,Normal Sale,Yes,15-09-2002,Others,NoSewr ,Gravel,C,3.3,2.9,3.3,3.18,301613,138742,6032250
P01863,KK Nagar,2397,26-01-2012,175,4.0,2.0,6,Normal Sale,No,01-02-1987,Others,NoSewr ,Paved,RH,2.6,3.5,3.6,3.27,400209,129479,11770840
P08839,Chrompet,1232,29-07-2007,29,2.0,1.0,4,Partial,No,01-08-1992,Others,ELO,Paved,RH,3.7,2.8,2.7,3.04,238601,35348,8837090
P09363,Chrompet,737,05-01-2007,79,1.0,1.0,2,Family,No,13-01-1976,Commercial,ELO,No Access,RM,3.9,2.5,4.9,3.64,263369,150497,9406050
P06116,T Nagar,1854,20-10-2009,29,2.0,1.0,5,AbNormal,No,27-10-1980,House,ELO,No Access,RL,3.5,2.7,2.6,2.895,316030,175572,11704830
P00582,Anna Nagar,1990,23-12-2013,199,2.0,1.0,5,AbNormal,Yes,24-12-2008,House,NoSeWa,Paved,RM,3.3,3.0,2.7,2.985,507533,268694,14927450
P07629,Adyar,1135,16-09-2008,124,1.0,1.0,3,AbNormal,No,20-09-1993,Others,AllPub,Gravel,C,3.4,3.1,4.2,3.74,295770,86991,8699125
P03118,KK Nagar,2113,24-05-2011,164,3.0,2.0,5,Normal Sale,Yes,30-05-1986,House,NoSewr ,Gravel,RH,2.3,2.7,4.6,3.34,477368,215952,11365900
P04699,Velachery,1884,16-07-2010,199,3.0,2.0,5,AbNormal,Yes,21-07-1991,Commercial,ELO,No Access,RM,2.8,4.2,2.2,3.25,511992,297286,16515880
P04160,KK Nagar,2035,25-10-2010,94,3.0,2.0,5,AdjLand,No,27-10-2002,Others,AllPub,Paved,RL,4.3,2.5,3.8,3.56,499794,190398,11899860
P06210,Karapakkam,1226,05-10-2009,84,1.0,1.0,3,AbNormal,Yes,13-10-1979,Others,AllPub,Gravel,C,3.0,2.5,4.1,3.29,237000,74063,7406250
P01133,Chrompet,710,06-12-2012,83,1.0,1.0,2,Partial,Yes,09-12-2002,House,AllPub,No Access,RM,4.9,2.7,4.8,3.99,201563,120938,8062500
P05228,Velachery,1604,06-04-2010,121,2.0,1.0,4,Partial,No,13-04-1980,House,NoSewr ,Paved,A,3.4,2.2,3.1,2.77,221701,120352,6334300
P09618,Velachery,1688,29-06-2006,23,2.0,1.0,4,Partial,Yes,03-07-1991,House,AllPub,Gravel,I,2.0,3.1,3.2,2.86,289451,115780,9648350
P03641,Velachery,1779,09-02-2011,48,2.0,1.0,4,Partial,No,20-02-1965,Commercial,NoSeWa,Gravel,I,3.9,2.7,4.7,3.6,486573,162191,13515920
P02943,Chrompet,1019,25-06-2011,40,1.0,1.0,3,Normal Sale,Yes,28-06-1998,House,NoSewr ,Paved,RM,4.7,3.0,2.8,3.45,309316,129713,9977950
P03642,Chrompet,1210,09-02-2011,144,2.0,1.0,4,AbNormal,Yes,15-02-1988,House,AllPub,Paved,RM,3.0,4.6,3.6,3.82,290149,182686,10746250
P00409,Anna Nagar,1970,09-05-2014,97,2.0,1.0,5,AbNormal,Yes,17-05-1983,House,ELO,Paved,RH,4.2,5.0,2.9,3.88,472947,223336,13137420
P02616,Chrompet,812,02-09-2011,51,1.0,1.0,3,Partial,Yes,04-09-2002,Commercial,ELO,Gravel,RM,3.6,3.0,2.0,2.88,407482,86436,12347950
P02368,Karapakkam,695,16-10-2011,152,1.0,1.0,2,AbNormal,No,25-10-1972,House,NoSewr ,Gravel,C,3.7,5.0,4.4,4.37,204109,69484,4342750
P07523,Chrompet,713,14-10-2008,168,1.0,1.0,2,Normal Sale,No,23-10-1973,Commercial,NoSeWa,No Access,RH,3.4,3.8,2.9,3.41,250203,32284,8071050
P02589,Anna Nagar,1813,06-09-2011,169,2.0,1.0,5,Partial,No,16-09-1968,Others,AllPub,No Access,RL,3.5,4.5,3.1,3.59,321634,136076,12370550
P06935,Velachery,1609,14-04-2009,12,2.0,1.0,4,Partial,No,19-04-1991,House,ELO,Paved,RL,3.8,3.3,2.8,3.28,288935,183868,8755610
P02903,Velachery,1721,02-07-2011,31,2.0,1.0,4,Normal Sale,No,08-07-1986,House,NoSeWa,No Access,RL,3.7,5.0,4.3,4.47,290355,158376,8798650
P02018,Karapakkam,552,24-12-2011,49,1.0,1.0,2,AdjLand,Yes,25-12-2004,Others,ELO,Paved,C,2.2,2.3,4.6,3.19,210170,84068,5254250
P07897,KK Nagar,1883,01-07-2008,97,3.0,2.0,5,Family,Yes,09-07-1978,Others,AllPub,Gravel,RH,4.9,2.7,4.3,4.0,400675,137374,11447860
P04711,Anna Nagar,1983,14-07-2010,46,2.0,1.0,5,Normal Sale,Yes,19-07-1989,Commercial,NoSewr ,No Access,RM,2.8,4.2,3.4,3.39,720625,360312,22519520
P08079,KK Nagar,1472,03-05-2008,106,2.0,1.0,4,Partial,Yes,05-05-2001,Others,AllPub,Gravel,RM,2.5,4.9,4.7,4.1,414251,276168,11506980
P07745,Adyar,604,13-08-2008,105,1.0,1.0,2,Family,Yes,20-08-1981,Others,NoSeWa,Gravel,RM,4.1,4.5,2.3,3.28,351012,54002,9000305
P00418,Anna Nagar,1711,01-05-2014,99,1.0,1.0,4,Family,No,04-05-2001,Others,NoSewr ,Gravel,RM,4.3,3.9,2.7,3.56,366782,84642,14106990
P01681,Karapakkam,785,26-02-2012,173,1.0,1.0,2,AdjLand,Yes,03-03-1990,Others,AllPub,Paved,I,3.7,4.2,2.7,3.45,223597,65764,6576375
P07975,Chrompet,1050,05-06-2008,195,1.0,1.0,3,Normal Sale,Yes,11-06-1987,Commercial,NoSewr ,Gravel,RM,2.6,3.2,3.8,3.2,389198,43244,14414750
P06244,T Nagar,1543,30-09-2009,71,1.0,1.0,4,Partial,Yes,10-10-1970,Commercial,NoSeWa,Gravel,RM,3.8,5.0,2.9,3.695,706087,95417,19083430
P04723,Chrompet,1082,10-07-2010,151,1.0,1.0,3,Normal Sale,No,12-07-2003,Others,ELO,No Access,RM,3.8,3.8,4.0,3.86,285435,128906,9207590
